UserID,Timestamp,Year,Month,Day,Hour,EventType,ProductID,Amount,Outcome,ProductCount,EventCount,DaysSinceLastPurchase,OneEventBeforePurchase,TwoEventBeforePurchase,ThreeEventBeforePurchase,FullTimestamp,TimeDiff_Seconds,TimeDiff_Hours,SessionID,SessionDuration,Weekday,HourOfDay,Made_Purchase,recency_x,frequency_x,monetary_x,recency_y,frequency_y,monetary_y,recency,frequency,monetary,Anomaly
45,2024-02-14 11:49:50.025323,2024,2,14,11,product_view,prod_9920,0.0,0,0.5289479389505479,-0.0790422169703451,-0.3638513125057495,0,0,1,2024-02-15 01:49:50.025323+00:00,-0.3801698658310705,46.19022862972222,13,-0.1025851412203364,0.0241522002216745,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-02-16 04:27:02.133752,2024,2,16,4,logout,Unknown,0.0,0,0.5289479389505479,0.0931218771424505,-0.246144158609291,0,1,0,2024-02-16 20:27:02.133752+00:00,-0.4182713892408407,42.62003011916667,14,-0.1025851412203364,0.5248697921279185,1.2251895447300618,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-02-17 23:29:53.415823,2024,2,17,23,click,Unknown,0.0,0,0.5289479389505479,0.2652859712552463,-0.1872905816610618,1,0,0,2024-02-18 16:29:53.415823+00:00,-0.4030364485810201,44.04757835305556,15,-0.1025851412203364,1.5263049759404064,0.6467588747147237,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-02-22 06:04:50.685102,2024,2,22,6,purchase,prod_4197,360.56227335329794,1,0.5289479389505479,0.2652859712552463,0.1069773030800843,0,0,0,2024-02-23 04:04:50.685102+00:00,0.2750155273231546,107.58257479972222,16,-0.1025851412203364,0.5248697921279185,-1.0885331353312908,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-03-04 21:08:05.638321,2024,3,4,21,page_view,Unknown,0.0,0,-0.8199530153924487,-0.7676985934215281,-0.3638513125057495,0,0,1,2024-03-05 01:08:05.638321+00:00,1.9128799031683072,261.05415367194445,17,-0.1025851412203364,-0.9772829835908132,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-03-07 18:49:31.123429,2024,3,7,18,add_to_cart,prod_5519,0.0,0,-0.3703193639447831,-0.5955344993087324,-0.1872905816610618,0,1,0,2024-03-08 01:49:31.123429+00:00,-0.0973571946996462,72.69041253,18,-0.1025851412203364,0.5248697921279185,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-03-10 02:02:55.545471,2024,3,10,2,add_to_cart,prod_9934,0.0,0,0.0793142875028824,-0.4233704051959366,-0.0107298508163741,1,0,0,2024-03-10 12:02:55.545471+00:00,-0.2517500914148652,58.22345056722222,19,-0.1025851412203364,1.5263049759404064,0.0683282046993855,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-03-13 03:28:59.536155,2024,3,13,3,purchase,prod_5673,377.8111652768881,1,0.0793142875028824,-0.4233704051959366,0.1658308800283135,0,0,0,2024-03-13 16:28:59.536155+00:00,-0.0574005310533275,76.43444185666667,20,-0.1025851412203364,-0.4765653916845693,0.6467588747147237,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-03-17 20:12:16.422245,2024,3,17,20,purchase,prod_2399,161.01652661110677,1,0.0793142875028824,-0.4233704051959366,-0.7758263511433542,0,0,0,2024-03-18 13:12:16.422245+00:00,0.3725455476653666,116.72135724722222,21,-0.1025851412203364,-1.478000575497057,0.2129358722032201,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-01 00:57:54.108463,2024,4,1,0,product_view,prod_3938,0.0,0,-0.8199530153924487,-0.939862687534324,-0.1284370047128326,0,0,0,2024-04-01 01:57:54.108463+00:00,2.592760205216454,324.7604683938889,22,-0.1025851412203364,-1.478000575497057,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-02 05:28:17.825541,2024,4,2,5,click,Unknown,0.0,0,-0.8199530153924487,-0.7676985934215281,-0.0695834277646033,0,0,0,2024-04-02 07:28:17.825541+00:00,-0.5582193830195009,29.506588077222226,23,-0.1025851412203364,-0.9772829835908132,-0.6547101328197872,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-04 09:17:06.739862,2024,4,4,9,login,Unknown,0.0,0,-0.8199530153924487,-0.5955344993087324,0.048123726131855,0,0,0,2024-04-04 13:17:06.739862+00:00,-0.2988126028072285,53.813587311388886,24,-0.1025851412203364,0.0241522002216745,0.2129358722032201,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-05 03:06:04.544137,2024,4,5,3,click,Unknown,0.0,0,-0.8199530153924487,-0.4233704051959366,0.1069773030800843,0,0,0,2024-04-05 08:06:04.544137+00:00,-0.6723098260823573,18.816056743055555,25,-0.1025851412203364,0.5248697921279185,-0.5101024653159526,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-07 21:32:09.657881,2024,4,7,21,page_view,Unknown,0.0,0,-0.8199530153924487,-0.2512063110831409,0.2246844569765428,0,0,0,2024-04-08 04:32:09.657881+00:00,-0.1427740194415556,68.43475381777777,26,-0.1025851412203364,-1.478000575497057,-1.0885331353312908,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-13 11:49:57.774486,2024,4,13,11,login,Unknown,0.0,0,-0.8199530153924487,-0.0790422169703451,0.5778059186659181,0,0,0,2024-04-14 00:49:57.774486+00:00,0.6241440050622603,140.29669905694445,27,-0.1025851412203364,1.5263049759404064,-1.666963805346629,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-14 02:58:24.311372,2024,4,14,2,add_to_cart,prod_3313,0.0,0,-0.3703193639447831,0.0931218771424505,0.6366594956141474,0,0,1,2024-04-14 16:58:24.311372+00:00,-0.7008614566307223,16.140704690555555,28,-0.1025851412203364,1.5263049759404064,0.6467588747147237,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-14 19:39:37.998173,2024,4,14,19,logout,Unknown,0.0,0,-0.3703193639447831,0.2652859712552463,0.6366594956141474,0,1,0,2024-04-15 09:39:37.998173+00:00,-0.6950298941438917,16.6871352225,29,-0.1025851412203364,-1.478000575497057,-0.3654947978121181,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-17 04:04:46.848129,2024,4,17,4,add_to_cart,prod_6957,0.0,0,0.0793142875028824,0.437450065368042,0.8132202264588351,1,0,0,2024-04-17 21:04:46.848129+00:00,-0.2389897317904443,59.41912498777778,30,-0.1025851412203364,-0.4765653916845693,1.3697972122338964,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-18 00:32:04.170602,2024,4,18,0,purchase,prod_1592,236.63639921060985,1,0.0793142875028824,0.437450065368042,0.8720738034070643,0,0,0,2024-04-18 18:32:04.170602+00:00,-0.6441487624318415,21.454811798055555,31,-0.1025851412203364,0.0241522002216745,0.9359742097223928,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-18 20:58:22.499497,2024,4,18,20,purchase,prod_2900,361.835404083037,1,0.0793142875028824,0.437450065368042,-1.011240658936271,0,0,0,2024-04-19 14:58:22.499497+00:00,-0.6549957494999414,20.43842469305556,32,-0.1025851412203364,0.5248697921279185,0.3575435397070546,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-19 11:33:56.691240,2024,4,19,11,purchase,prod_9348,6.561268234379153,1,0.0793142875028824,0.437450065368042,-0.952387081988042,0,0,0,2024-04-20 06:33:56.691240+00:00,-0.7067084202298345,15.592831039722222,33,-0.1025851412203364,1.0255873840341625,-0.7993178003236217,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-20 05:17:19.464143,2024,4,20,5,logout,Unknown,0.0,0,-0.8199530153924487,-0.939862687534324,-0.952387081988042,1,0,0,2024-04-21 01:17:19.464143+00:00,-0.6733030174837694,18.722992473055555,34,-0.1025851412203364,1.5263049759404064,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-04-21 06:50:45.479190,2024,4,21,6,purchase,prod_5220,271.94536930978154,1,-0.8199530153924487,-0.939862687534324,-0.8935335050398127,0,0,0,2024-04-22 03:50:45.479190+00:00,-0.5896952722683004,26.557226401944444,35,-0.1025851412203364,-1.478000575497057,-1.2331408028351254,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-06 06:46:16.624948,2024,5,6,6,add_to_cart,prod_2343,0.0,0,0.0793142875028824,-0.2512063110831409,-0.1284370047128326,0,0,0,2024-05-06 12:46:16.624948+00:00,2.807961544074617,344.9253182661111,36,-0.1025851412203364,-1.478000575497057,0.0683282046993855,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-08 17:58:29.766671,2024,5,8,17,add_to_cart,prod_1086,0.0,0,0.5289479389505479,-0.0790422169703451,-0.0107298508163741,0,0,0,2024-05-09 01:58:29.766671+00:00,-0.2199450933583539,61.20365047861112,37,-0.1025851412203364,0.0241522002216745,-1.5223561378427943,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-12 09:06:30.021762,2024,5,12,9,page_view,Unknown,0.0,0,0.5289479389505479,0.0931218771424505,0.2246844569765428,0,0,0,2024-05-12 21:06:30.021762+00:00,0.0994682973496531,91.13340419194444,38,-0.1025851412203364,1.5263049759404064,1.3697972122338964,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-13 10:08:42.234004,2024,5,13,10,add_to_cart,prod_4736,0.0,0,0.9785815903982136,0.2652859712552463,0.283538033924772,0,0,0,2024-05-13 23:08:42.234004+00:00,-0.595250109783242,26.036725622777777,39,-0.1025851412203364,-1.478000575497057,1.6590125472415655,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-13 22:47:16.426218,2024,5,13,22,click,Unknown,0.0,0,0.9785815903982136,0.437450065368042,0.283538033924772,0,0,0,2024-05-14 11:47:16.426218+00:00,-0.738191120349045,12.642831170555556,40,-0.1025851412203364,-0.9772829835908132,-0.0762794628044489,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-15 22:06:14.444184,2024,5,15,22,click,Unknown,0.0,0,0.9785815903982136,0.6096141594808377,0.4012451878212305,0,0,0,2024-05-16 13:06:14.444184+00:00,-0.3468100752377834,49.31611610166667,41,-0.1025851412203364,0.0241522002216745,0.2129358722032201,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-17 00:44:23.809509,2024,5,17,0,add_to_cart,prod_6887,0.0,0,1.4282152418458791,0.7817782535936335,0.5189523417176889,0,0,0,2024-05-17 17:44:23.809509+00:00,-0.5675110836488994,28.6359348125,42,-0.1025851412203364,0.5248697921279185,0.7913665422185583,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-17 06:46:49.534354,2024,5,17,6,logout,Unknown,0.0,0,1.4282152418458791,0.9539423477064292,0.5189523417176889,0,0,0,2024-05-17 23:46:49.534354+00:00,-0.8086520962114356,6.040479123611111,43,-0.1025851412203364,0.5248697921279185,1.6590125472415655,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-17 15:13:12.037310,2024,5,17,15,page_view,Unknown,0.0,0,1.4282152418458791,1.126106441819225,0.5189523417176889,0,0,1,2024-05-18 08:13:12.037310+00:00,-0.7830486021131287,8.439584154444445,44,-0.1025851412203364,1.0255873840341625,-0.5101024653159526,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-18 11:06:31.009309,2024,5,18,11,click,Unknown,0.0,0,1.4282152418458791,1.2982705359320208,0.5778059186659181,0,1,0,2024-05-19 05:06:31.009309+00:00,-0.6501913970417166,20.88860333305556,45,-0.1025851412203364,1.5263049759404064,-0.9439254678274562,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-19 11:46:55.756458,2024,5,19,11,product_view,prod_2018,0.0,0,1.8778488932935449,1.4704346300448163,0.6366594956141474,1,0,0,2024-05-20 06:46:55.756458+00:00,-0.5991260545351086,25.673540874722224,46,-0.1025851412203364,-1.478000575497057,-0.7993178003236217,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-05-20 10:50:06.278870,2024,5,20,10,purchase,prod_7451,253.008509049126,1,1.8778488932935449,1.4704346300448163,0.6955130725623766,0,0,0,2024-05-21 06:50:06.278870+00:00,-0.6164214552855027,24.052922892222224,47,-0.1025851412203364,-0.9772829835908132,-0.7993178003236217,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-01 12:52:14.324957,2024,6,1,12,click,Unknown,0.0,0,-0.8199530153924487,-0.2512063110831409,-0.3049977355575203,0,0,0,2024-06-01 13:52:14.324957+00:00,2.01940258087934,271.03556835750004,48,-0.1025851412203364,1.0255873840341625,0.2129358722032201,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-03 10:18:45.497850,2024,6,3,10,page_view,Unknown,0.0,0,-0.8199530153924487,-0.0790422169703451,-0.1872905816610618,0,0,1,2024-06-03 13:18:45.497850+00:00,-0.3668109141835864,47.44199247027778,49,-0.1025851412203364,-1.478000575497057,0.2129358722032201,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-05 00:08:30.624585,2024,6,5,0,logout,Unknown,0.0,0,-0.8199530153924487,0.0931218771424505,-0.0695834277646033,0,1,0,2024-06-05 05:08:30.624585+00:00,-0.4480553935538036,39.82920187083333,50,-0.1025851412203364,-0.4765653916845693,-0.9439254678274562,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-05 06:59:34.308201,2024,6,5,6,login,Unknown,0.0,0,-0.8199530153924487,0.2652859712552463,-0.0695834277646033,1,0,0,2024-06-05 11:59:34.308201+00:00,-0.8000018866990193,6.851023226666666,51,-0.1025851412203364,-0.4765653916845693,-0.0762794628044489,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-08 01:48:09.633871,2024,6,8,1,purchase,prod_3761,458.23647075856667,1,-0.8199530153924487,0.2652859712552463,0.1069773030800843,0,0,0,2024-06-08 09:48:09.633871+00:00,-0.1280992506558104,69.80981268611112,52,-0.1025851412203364,1.0255873840341625,-0.3654947978121181,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-08 20:22:06.172246,2024,6,8,20,logout,Unknown,0.0,0,-0.8199530153924487,-0.939862687534324,-1.011240658936271,0,0,0,2024-06-09 04:22:06.172246+00:00,-0.6749816043606791,18.565705104166668,53,-0.1025851412203364,1.5263049759404064,-1.0885331353312908,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-09 22:01:08.889092,2024,6,9,22,add_to_cart,prod_3514,0.0,0,-0.3703193639447831,-0.7676985934215281,-0.952387081988042,0,0,0,2024-06-10 07:01:08.889092+00:00,-0.5886971289314227,26.650754679444443,54,-0.1025851412203364,-1.478000575497057,-0.6547101328197872,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-13 13:53:07.212759,2024,6,13,13,click,Unknown,0.0,0,-0.3703193639447831,-0.5955344993087324,-0.716972774195125,0,0,0,2024-06-14 02:53:07.212759+00:00,0.1072887799820041,91.86620101861112,55,-0.1025851412203364,0.5248697921279185,-1.3777484703389598,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-15 11:21:49.998610,2024,6,15,11,login,Unknown,0.0,0,-0.3703193639447831,-0.4233704051959366,-0.5992656202986665,0,0,1,2024-06-16 02:21:49.998610+00:00,-0.3664207511447651,47.478551625277774,56,-0.1025851412203364,1.5263049759404064,-1.3777484703389598,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-20 18:18:10.601506,2024,6,20,18,click,Unknown,0.0,0,-0.3703193639447831,-0.2512063110831409,-0.3049977355575203,0,1,0,2024-06-21 14:18:10.601506+00:00,0.5349503879772061,131.93905636,57,-0.1025851412203364,0.5248697921279185,0.3575435397070546,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-22 19:07:58.492451,2024,6,22,19,login,Unknown,0.0,0,-0.3703193639447831,-0.0790422169703451,-0.1872905816610618,1,0,0,2024-06-23 17:07:58.492451+00:00,-0.3306540748333464,50.82996970694444,58,-0.1025851412203364,1.5263049759404064,0.7913665422185583,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-06-22 21:15:30.204733,2024,6,22,21,purchase,prod_5742,130.90342543496934,1,-0.3703193639447831,-0.0790422169703451,-0.1872905816610618,0,0,0,2024-06-23 19:15:30.204733+00:00,-0.8504334136009193,2.125475633888889,59,-0.1025851412203364,1.5263049759404064,1.0805818772262274,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-07-04 17:15:49.885404,2024,7,4,17,purchase,prod_1712,463.3645958583957,1,-0.8199530153924487,-0.939862687534324,-0.6581191972468957,0,0,0,2024-07-04 21:15:49.885404+00:00,1.9657208235040935,266.0054668530556,60,-0.1025851412203364,0.0241522002216745,1.3697972122338964,1,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
45,2024-07-05 04:41:25.349248,2024,7,5,4,click,Unknown,0.0,0,-0.8199530153924487,-0.939862687534324,-0.952387081988042,0,0,0,2024-07-05 09:41:25.349248+00:00,-0.7404996394483241,12.426517734444444,61,-0.1025851412203364,0.5248697921279185,-0.3654947978121181,0,0.0,0.0,0.0,19,62,3922.482205332156,19,62,3922.482205332156,-1
89,2024-01-07 10:04:00.815048,2024,1,7,10,click,Unknown,0.0,0,-0.8199530153924487,-0.7676985934215281,-0.6581191972468957,0,0,1,2024-01-07 17:04:00.815048+00:00,-0.8731167068077477,0.0,0,-0.1025851412203364,1.5263049759404064,0.7913665422185583,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-01-11 20:16:24.114664,2024,1,11,20,product_view,prod_6234,0.0,0,-0.3703193639447831,-0.5955344993087324,-0.4227048894539787,0,1,0,2024-01-12 07:16:24.114664+00:00,0.3030180276626945,110.20647211555554,1,-0.1025851412203364,0.5248697921279185,-0.6547101328197872,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-01-17 22:51:31.149239,2024,1,17,22,product_view,prod_3962,0.0,0,0.0793142875028824,-0.4233704051959366,-0.0695834277646033,1,0,0,2024-01-18 15:51:31.149239+00:00,0.755289075666516,152.58528738194445,2,-0.1025851412203364,0.0241522002216745,0.5021512072108891,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-01-22 11:07:07.808416,2024,1,22,11,purchase,prod_1509,49.77405053749338,1,0.0793142875028824,-0.4233704051959366,0.2246844569765428,0,0,0,2024-01-23 09:07:07.808416+00:00,0.3356075434547173,113.26018310472222,3,-0.1025851412203364,-0.9772829835908132,-0.3654947978121181,1,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-04 19:59:40.024510,2024,2,4,19,product_view,prod_8063,0.0,0,0.0793142875028824,-0.0790422169703451,-0.246144158609291,0,0,0,2024-02-04 23:59:40.024510+00:00,2.3592028191834555,302.8756155816667,4,-0.1025851412203364,1.5263049759404064,1.6590125472415655,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-04 22:22:01.554557,2024,2,4,22,login,Unknown,0.0,0,0.0793142875028824,0.0931218771424505,-0.246144158609291,0,0,0,2024-02-05 02:22:01.554557+00:00,-0.8477955730078247,2.372647235277778,5,-0.1025851412203364,-1.478000575497057,-1.3777484703389598,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-06 14:51:15.476527,2024,2,6,14,logout,Unknown,0.0,0,0.0793142875028824,0.2652859712552463,-0.1284370047128326,0,0,0,2024-02-06 20:51:15.476527+00:00,-0.4196889600089613,42.48720054722222,6,-0.1025851412203364,-0.9772829835908132,1.2251895447300618,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-10 03:30:06.642062,2024,2,10,3,click,Unknown,0.0,0,0.0793142875028824,0.437450065368042,0.1069773030800843,0,0,0,2024-02-10 13:30:06.642062+00:00,0.0729389644563551,88.64754598194443,7,-0.1025851412203364,1.0255873840341625,0.2129358722032201,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-13 22:13:17.246780,2024,2,13,22,login,Unknown,0.0,0,0.0793142875028824,0.6096141594808377,0.283538033924772,0,0,0,2024-02-14 11:13:17.246780+00:00,0.1270685759100651,93.71961242166668,8,-0.1025851412203364,-0.4765653916845693,-0.0762794628044489,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
89,2024-02-14 21:05:16.818419,2024,2,14,21,click,Unknown,0.0,0,0.0793142875028824,0.7817782535936335,0.3423916108730012,0,0,0,2024-02-15 11:05:16.818419+00:00,-0.6184104706261748,23.8665476775,9,-0.1025851412203364,0.0241522002216745,-0.0762794628044489,0,0.0,0.0,0.0,9,46,2176.793071085054,9,46,2176.793071085054,-1
